643	41287	-1
3358	35767	1
5650	78363	-1
2429	3905	1
15307	28108	1
22466	368	1
655	129975	-1
2339	361	1
2339	363	1
2339	365	1
252	1782	1
3927	1262	-1
1117	3017	1
61684	1503	1
5571	6243	1
88639	35650	1
1702	2451	1
252	1788	1
655	115326	-1
13281	4386	1
4550	1333	-1
97245	5162	1
1480	8968	1
3676	3904	1
3676	3905	1
1365	3204	1
10335	14824	1
831	6822	1
28536	29058	1
11066	2406	1
17834	3424	1
655	115237	-1
3202	49320	1
2339	263	1
34305	34306	1
155	17350	1
2339	267	1
5423	727	1
2747	6726	1
632	1547	1
1365	3211	1
2751	28545	1
350	3737	1
23743	4957	-1
55415	3885	1
655	99807	-1
3927	1265	1
30543	15037	1
1895	1017	1
12184	2387	1
2314	1267	-1
22	23	1
9720	6296	-1
12141	1865	1
18049	1484	1
1487	4595	1
5	102824	-1
1321	10260	1
2941	14324	-1
2486	4485	1
2486	4489	1
4550	1303	-1
45870	2293	1
4819	365	1
51894	3709	1
167	103695	1
27213	1075	1
3116	25298	-1
29120	2713	1
40539	53260	1
1895	27008	-1
47305	2950	1
3175	9686	1
5	16992	-1
3067	161	1
5	16995	-1
10861	11030	1
22903	22514	1
33937	1882	-1
2364	3017	1
3239	61213	-1
6055	92797	1
2925	717	1
26905	46557	1
852	2338	1
16207	3615	1
24261	1832	1
5333	8538	1
48982	4665	1
40341	386	1
967	4924	1
1491	2005	-1
18014	6332	1
1491	2010	-1
3237	6847	1
19979	19981	1
10570	847	1
72272	57	1
63716	1784	1
2486	4497	-1
5206	2904	1
11867	28571	1
10569	3654	1
1037	445	1
1487	4550	1
11920	20894	-1
5494	2363	1
5882	317	1
28285	38639	1
65934	4710	1
29226	433	1
35639	554	1
17179	1580	1
2266	3616	1
22427	6462	1
72272	25	1
1817	2486	1
1480	8930	1
33910	433	1
58459	58460	1
115146	17247	1
2252	6757	1
13539	18231	1
1287	10861	1
6269	1541	1
2996	923	1
34644	1652	1
3237	6810	1
1026	2272	1
1026	2274	1
3384	1120	-1
2436	16402	1
16170	2282	1
11192	1246	1
4022	433	1
3765	116	1
1274	2398	1
1420	2116	1
3384	1121	-1
27205	25	1
31790	1813	1
5	16926	1
5882	365	-1
1026	2282	1
12093	1684	1
7534	8034	1
5769	15743	1
3384	1118	1
3125	7983	1
3384	1119	-1
2025	2291	1
3125	7986	1
3125	7987	-1
1267	1288	1
175	112950	1
24181	25	1
3241	4389	1
2995	6799	1
1396	3828	1
28140	24430	1
4715	41544	-1
1451	118116	-1
106538	2720	1
16854	20870	1
38198	3893	1
6914	1004	1
101282	3936	1
30785	433	1
3700	2266	1
1420	2100	1
3391	2451	1
1396	3812	1
5367	65779	1
18099	3171	1
1287	10827	1
1945	29507	1
3140	29507	1
2816	2455	1
1231	1894	1
1231	1895	1
27205	52	1
8953	19241	-1
10335	3339	1
55380	430	1
809	12698	1
1396	3800	1
4080	7658	1
1466	6364	1
1365	3247	1
1512	102048	-1
11192	1285	1
34592	47362	-1
943	3066	-1
12184	2355	1
5675	21143	1
11192	1290	1
28327	3617	1
1690	7126	1
63803	24448	1
3844	8662	1
4265	57	1
22985	3905	1
10260	278	-1
51487	20927	1
42347	41445	1
2185	23639	1
4257	4746	1
1958	5129	1
3879	1095	1
63019	3343	1
1274	2362	1
3864	570	1
1685	2842	1
6422	2402	1
4087	3258	1
3864	549	1
99549	4527	1
1274	2335	1
29299	1333	1
4746	11104	1
1274	2339	1
35177	2282	1
6781	11629	1
5834	2973	1
12672	6688	1
120153	3183	1
376	14881	1
5200	655	-1
16170	2279	-1
3307	9364	1
548	25943	1
4746	11114	1
4612	28241	1
1678	1580	1
30707	6364	-1
75623	413	1
29058	2577	1
8953	58855	-1
35177	2292	1
9379	9430	1
217	3848	1
1274	2557	1
1262	28295	-1
58446	24183	1
36389	4291	-1
943	3144	-1
17250	26863	1
1274	2550	1
101613	6347	1
3424	20338	-1
3736	4220	1
9364	48338	-1
6283	3907	1
39340	2292	1
1685	41017	-1
12177	1027	1
1685	2925	-1
29232	1440	1
3067	5166	1
3424	34963	-1
11192	1081	1
12177	1032	1
2255	36622	1
593	28241	1
10913	1690	1
31790	1882	1
12112	25	1
80290	25	1
3695	5081	1
72164	33803	1
44773	44776	1
6176	6338	1
6697	161	1
44773	44777	1
44773	44769	1
4068	946	1
49160	16094	1
36523	3951	1
2270	1288	1
2429	3898	1
11680	19373	1
5758	219	-1
44773	44782	1
52336	366	1
28860	49754	-1
943	3177	1
127945	88460	-1
3010	15837	-1
3220	6025	1
28568	28767	1
2429	3889	1
127377	1146	1
4016	3299	1
5517	6914	1
44773	44791	1
1161	671	1
4417	1440	1
18962	69980	1
217	3883	1
217	3884	1
6276	2677	-1
4580	445	1
12177	1089	1
6055	28274	1
661	5377	1
5658	9673	1
1690	7082	1
1246	5769	1
217	3875	1
3249	110723	-1
217	3877	1
2429	3878	1
3839	914	1
11682	10681	1
4550	1274	-1
5155	1404	1
1702	2395	-1
217	3870	1
155	6721	1
6726	10260	1
3934	2346	1
65987	87362	1
6274	47316	-1
2429	3867	1
217	3867	1
2429	3868	1
4940	3750	1
4456	423	-1
19698	6330	-1
2429	3862	1
4417	1469	1
105087	3323	1
4195	18962	1
3133	12184	1
93222	677	-1
10260	212	-1
10428	18830	-1
1274	2506	1
70582	28241	1
2429	3857	1
6128	34730	-1
3753	30785	1
2429	3851	1
4770	100017	1
1274	2505	1
8358	4544	-1
3384	1211	1
44773	30188	1
105924	7082	1
58957	28711	1
1358	2040	1
1358	2041	1
1358	2042	1
2429	3847	1
2429	3848	1
10928	5151	1
1358	2044	1
93698	39120	1
549	3210	1
2047	7130	1
6945	1704	1
1821	55940	-1
2364	3176	1
252	1682	1
1117	3159	1
3676	3862	1
2429	3833	1
3392	9395	1
1285	102	1
28622	616	1
28622	617	1
838	2280	1
252	1687	1
4192	966	1
4707	677	1
549	3204	1
1140	8	-1
14354	37826	-1
21387	481	1
4550	1231	-1
6276	11087	1
94435	93753	1
3676	3848	1
5003	20364	-1
3201	4898	1
6266	29352	-1
1702	2362	1
4357	175	1
1702	2364	1
549	3236	1
49035	1907	1
661	5390	-1
2364	3197	1
1647	1081	1
1578	5399	1
4550	1266	-1
2874	64367	1
41347	3380	1
105254	1334	-1
2486	4522	-1
3676	3856	1
4456	470	-1
24550	55811	1
24550	55812	1
4892	5934	1
122928	3343	1
4417	1499	1
1037	350	1
549	3226	1
1702	2378	1
1943	1498	1
8021	19523	1
1117	3162	1
4580	414	1
5147	58731	-1
2028	5980	1
10728	20715	-1
105254	1321	1
5155	1495	1
29326	3358	1
914	96178	-1
3392	9364	1
549	3253	1
2300	6993	1
3280	27205	1
3358	21017	-1
37934	29114	1
5361	48561	1
1444	21277	1
2844	1970	1
2486	4542	1
2733	9995	1
1702	2314	1
3904	15756	1
5216	20	1
1487	4360	1
1810	6816	1
3220	63665	1
8566	855	1
4235	35704	1
549	3247	1
549	3249	1
252	1650	1
35639	3933	1
1817	2677	1
1810	6800	1
71602	4832	1
3088	3509	1
55472	4177	1
549	3277	1
1494	79366	-1
44773	44730	1
4192	913	1
13327	29173	1
2890	14	1
643	41376	-1
2339	247	1
28622	618	1
106076	1037	1
4742	5148	1
5588	4494	1
4333	1969	1
1702	2339	1
1461	22784	1
1456	92839	1
3060	70062	1
3676	3890	1
18049	1288	1
2220	13506	1
21965	5740	1
3676	3894	1
61346	12917	1
4550	1213	-1
3808	3809	1
73995	36698	1
5758	5983	1
42347	41376	1
58447	12047	1
1444	3930	-1
1444	3931	1
1797	1798	1
6726	5213	1
73472	1829	1
56140	45553	1
2502	15361	1
4313	27027	1
570	4563	1
4362	5668	1
28536	29170	1
113773	16973	1
7747	48530	1
5213	43072	-1
63716	1853	-1
5200	797	1
2486	4588	1
1413	3380	1
1180	10827	1
10581	9381	1
2892	16973	1
323	16973	1
675	2161	1
549	3280	1
1365	3338	1
46109	689	1
1702	2401	1
10827	2050	-1
1702	2402	1
1365	3343	1
6269	1457	1
1702	2405	1
1702	2406	1
3199	44603	1
3199	44605	1
10458	584	1
1456	28279	1
13898	5311	1
1682	115571	-1
4114	5404	1
52463	1907	1
1682	115573	-1
1418	28251	-1
18014	6274	1
1444	3915	1
72128	4191	1
3089	53302	1
124701	317	1
18049	1371	1
350	3879	1
323	16995	1
8285	16321	1
852	2244	1
102564	247	-1
3906	5611	1
12184	2293	1
28536	29148	1
3234	3194	1
28501	2738	1
12184	2287	1
175	92155	1
5423	876	1
118655	1480	1
632	1650	1
838	2308	1
655	115121	-1
1444	3905	-1
105665	1404	1
67048	6272	1
350	3886	-1
4169	48759	-1
2364	3137	1
34669	65169	1
3411	3363	1
5423	2579	1
51475	83486	1
2270	1306	1
56567	72151	1
350	3890	1
11910	36580	1
5947	8660	1
52463	1962	1
6337	995	1
1481	45268	1
1463	5148	1
1898	4924	1
3144	9082	1
2339	197	1
3237	6728	1
1083	5203	1
55380	372	1
18049	1348	1
2364	3159	1
56533	1083	1
5758	29105	-1
11827	61059	1
51483	3380	1
3088	3583	1
838	2338	1
4169	48780	-1
169	3343	1
632	1687	1
16574	1330	1
2996	878	1
3089	28327	1
1348	54735	-1
1966	101848	-1
5	102728	-1
11827	61062	1
2907	3237	1
5291	2947	1
169	3358	1
2364	3160	1
2096	2099	1
4016	3252	1
2959	1782	1
3258	2486	1
11192	1120	1
35639	462	1
20	23469	1
758	48617	-1
5853	4272	1
203	6721	1
123107	1894	1
2096	2097	-1
2096	2098	-1
51701	2292	1
3258	2475	-1
1611	1907	1
69681	69682	1
5494	2293	1
124593	6307	1
4546	3829	1
3139	4910	1
3845	58810	-1
11695	30533	1
365	100017	-1
3139	4906	1
11933	40815	-1
10260	131	-1
4257	4898	1
5494	2285	1
13898	5395	1
35639	483	1
84620	1533	1
1974	1939	1
1678	1679	1
413	5148	1
16926	119309	-1
1396	3931	1
3391	2579	1
12511	26582	1
17158	5934	1
3843	1787	1
409	7844	1
308	731	1
79321	7062	1
29282	3226	1
108485	3615	1
5260	2363	1
6711	1328	1
1420	2036	1
1420	2038	1
1466	6488	-1
19274	15648	1
16207	3587	1
12511	26596	1
2392	2393	1
12579	6027	1
2857	5	1
6711	1321	1
1372	4655	1
107570	6332	1
1027	9384	1
1396	3915	1
11192	1152	1
11192	1157	1
16357	1688	1
943	3199	-1
1678	1680	1
1678	1681	1
109882	453	1
1274	2486	1
1444	3967	1
1678	1685	1
6725	307	1
29282	3205	1
10061	30707	1
10428	43703	-1
40107	2068	1
3139	4948	1
127945	88419	-1
413	5184	1
4417	1502	1
6337	922	1
28378	28379	-1
2406	9051	1
413	5189	-1
472	4945	1
632	1605	1
3017	20895	1
14910	131	1
68806	47140	1
1685	2947	1
6276	2743	1
39835	46367	1
1512	116770	-1
2744	3067	1
64172	1457	1
28766	20669	-1
35679	74811	1
14338	3621	-1
1274	2677	1
72041	1089	1
1958	743	1
1105	2925	-1
3131	25	1
51592	382	1
2387	41512	-1
3106	52	1
98023	96382	1
62973	44680	1
726	3709	1
831	24004	1
15837	8148	1
27279	793	1
1420	29330	1
49050	39281	1
113300	3162	1
98336	112950	1
726	3710	1
1611	1955	1
12511	26295	1
1420	2292	1
6866	1032	1
12149	4195	1
6128	20491	-1
54731	3018	-1
4254	1240	1
1231	1702	1
6283	28157	1
71955	2292	1
71955	2293	1
4940	3833	1
5758	106	1
12511	51228	1
4940	3842	1
459	47943	1
29131	29173	1
513	3898	1
6945	1894	-1
73154	73155	1
12149	4188	1
14534	5454	1
513	3890	1
2907	28711	1
1322	2475	-1
4940	3890	1
5754	42456	1
9720	28278	1
2677	3890	1
1755	68964	1
2506	66201	-1
17987	914	1
252	27940	1
155	6827	1
35569	83701	1
3377	481	1
115269	113300	-1
2506	66203	-1
2506	66205	-1
3526	5669	1
2506	66207	-1
661	5019	-1
3144	123048	1
40341	5377	1
1611	1945	1
2732	2730	1
23	98779	-1
1274	2648	1
6298	14203	1
5769	25	1
6866	1002	1
6711	1291	1
353	23998	1
4456	9819	1
3066	76748	-1
413	5355	-1
18565	2293	1
2534	4417	1
9928	3848	1
2280	3833	-1
24550	16320	1
95665	4557	1
6914	1285	1
3880	20480	-1
38669	4179	1
2506	66225	-1
2506	66226	-1
7063	96375	1
61141	12133	1
665	19891	1
18565	2282	1
2506	66211	-1
2506	66212	-1
155	6816	1
1611	1925	-1
29131	29132	1
6914	1274	1
40549	2671	1
6613	1884	1
2506	66216	-1
2506	66217	-1
1372	4232	1
2506	66218	-1
6613	1819	1
12579	10703	1
113667	62267	1
33258	744	1
5758	161	-1
28225	60750	1
91177	3613	1
17834	3259	1
4357	267	1
24550	41316	1
5758	155	1
1984	117880	1
3676	3750	1
1951	9291	1
3358	21391	1
3363	5395	1
657	12178	1
63283	12047	1
2280	3879	1
8566	727	1
5552	4802	1
44773	44806	1
632	1361	1
661	5033	1
632	1365	1
267	5739	1
682	3561	1
1267	94517	1
5903	49302	-1
54459	2008	1
27196	3723	1
3331	267	1
48368	1325	1
5758	175	1
632	1376	1
79411	555	1
632	1378	1
13057	3376	1
12027	3230	1
3140	40096	-1
1608	28916	1
2308	9717	1
3237	6574	1
44810	12579	1
3017	3710	1
3132	22028	1
6866	1092	1
1702	2677	1
4350	111579	-1
7003	56214	1
12177	1345	1
2385	1434	1
25974	19523	1
49166	47945	1
63798	433	1
6866	1089	1
5060	532	1
5545	3591	1
16903	368	1
2099	5769	1
6704	2601	-1
3927	1499	1
22940	6643	1
1652	124224	-1
6534	1017	1
2718	2827	1
1161	735	1
33937	1685	1
63811	17651	1
54712	1397	1
4679	691	1
47808	44509	-1
350	92164	-1
675	2292	1
1438	9720	1
30688	29097	1
1267	1431	1
169	3249	1
632	1303	1
1267	1446	1
2506	66194	-1
2506	66195	-1
2901	61449	-1
1037	655	1
4467	3391	1
4467	3392	1
855	5934	1
27213	1294	1
5588	4192	1
2901	61446	-1
2506	66193	-1
2901	61447	-1
24261	1624	1
2677	3906	1
169	3253	1
852	76549	1
1267	1444	1
4550	1512	-1
1817	2292	1
2842	5148	1
675	2279	1
1685	16400	-1
3358	21314	1
3656	48758	1
855	5928	-1
12141	1615	1
5748	1089	1
1267	1450	1
99842	1333	1
874	7486	1
655	115014	-1
63665	107811	-1
1867	4489	1
6269	1345	1
6339	21390	1
17665	430	1
1463	5000	1
4169	118528	-1
5165	3830	1
3414	6726	1
4715	41377	-1
6995	3176	1
400	18105	1
410	14048	1
23318	2253	1
29792	13537	1
102353	309	1
99842	1349	1
28162	27948	1
3237	6612	1
1817	2273	1
3697	1834	1
105285	1632	1
11192	1443	1
6296	48337	-1
44810	12612	1
2266	3833	-1
3499	3500	1
8968	9995	1
3438	30380	-1
12672	6866	1
1083	5552	1
6728	1869	1
3139	4689	1
1267	1477	1
41551	24529	1
3158	6257	1
6725	267	1
361	16992	-1
6269	1328	1
1420	2324	1
852	2588	1
4809	21390	1
6337	876	1
6337	878	1
6725	263	1
6296	48338	-1
64966	63694	1
5423	2200	1
5758	197	1
361	16995	-1
1817	2279	1
49712	13494	1
43814	52774	1
31452	41839	1
382	15203	1
65745	423	1
1064	3933	1
34978	50469	1
953	7856	-1
3017	3775	1
1267	1490	1
44776	3883	1
3139	4663	1
632	1321	1
63038	39865	1
4905	41742	1
632	1327	1
4550	1502	1
1420	2300	1
1420	2301	1
1702	2738	1
1287	10629	1
5036	1685	1
28536	29223	1
3886	12698	1
125153	430	1
33374	32488	1
3088	3230	1
35028	833	-1
632	1333	1
99842	1306	1
1420	2355	1
39623	7078	1
52477	60522	1
1105	2889	1
1787	28937	1
6697	450	1
1996	6799	1
103429	3965	-1
11840	4216	1
2506	66126	-1
19416	19633	1
2506	66128	-1
21313	4117	1
39599	16973	1
51137	1494	1
2506	66111	-1
5155	1842	1
3258	2116	-1
113300	3204	1
5081	12698	1
3879	1292	1
12511	65802	1
7410	95448	1
155	6800	1
11910	61688	1
2506	66114	-1
2506	66115	-1
4022	209	1
1072	28246	1
2506	66118	-1
5522	966	1
2506	66140	-1
3322	61933	-1
2506	66141	-1
123750	8403	1
24902	1127	1
22192	61845	1
67986	169	1
11192	1466	1
1950	2339	-1
11192	1470	1
2506	66147	-1
2506	66148	-1
5395	161	1
18099	3399	1
21365	2402	1
1321	10428	1
655	115080	-1
1365	3079	-1
2506	66131	-1
2506	66134	-1
2506	66135	-1
2579	1954	1
6337	851	1
24902	1119	1
5249	3205	1
3542	414	1
3893	3626	1
2506	66138	-1
2506	66139	-1
2506	66161	-1
17360	1488	1
2506	66165	-1
365	5033	1
2506	66168	-1
1231	1682	1
5981	578	-1
3748	48338	-1
5423	2293	1
2506	66150	-1
2506	66151	-1
5223	16973	1
2506	66153	-1
2506	66155	-1
2506	66157	-1
2569	23546	1
11661	311	1
11661	312	1
10631	3604	1
5863	8930	1
126430	851	1
120175	365	1
2506	66159	-1
2506	66183	-1
2506	66185	-1
1026	2094	1
2506	66186	-1
2842	5106	-1
3349	52548	1
2506	66188	-1
2506	66189	-1
1274	2579	1
1950	2378	1
22259	1787	1
4581	1869	1
2506	66181	-1
4022	263	1
2506	66182	-1
2942	1066	1
11202	744	1
48232	3176	1
4169	118573	-1
21387	855	1
26130	1499	1
45941	52278	1
14200	17418	1
2506	66172	-1
2506	66173	-1
2506	66174	-1
3258	2133	1
1420	2387	1
1420	2388	1
2506	66179	-1
17000	2998	1
1231	1690	1
2506	66171	-1
1231	1699	1
3864	791	1
6799	33092	1
3864	793	1
1682	101028	-1
3144	9349	1
3220	104304	-1
3370	6534	1
4581	1882	1
1882	46487	-1
4581	1884	1
2895	77270	1
1831	4992	1
1274	2790	1
29379	29380	1
27279	661	1
63803	24529	1
5155	1682	1
82147	106863	-1
4581	1895	1
7371	8034	1
34370	31793	1
39599	41990	1
1288	5	1
1288	8	-1
2718	16093	1
12027	3176	1
8968	42044	1
3736	4492	1
584	1027	1
3862	3205	1
2718	41032	-1
974	97055	-1
1322	2344	1
5744	7	-1
1322	2345	1
2358	10728	1
2255	22260	1
36768	24529	1
2492	30539	1
58753	107388	1
50697	3144	1
2314	1607	1
60487	1026	1
24612	36389	1
382	15190	1
21387	666	1
42460	1929	1
1325	63665	1
2486	4704	1
10083	876	1
28327	3223	1
1090	19834	-1
4080	7371	1
1372	4360	1
72027	84660	1
7410	95376	1
3241	4167	1
40965	71678	1
10083	865	-1
4456	655	1
678	64337	1
4456	656	1
1500	38376	-1
17768	77270	1
4071	17395	1
2466	49935	1
6967	6968	1
6967	6969	1
549	3438	1
1274	2738	1
217	3626	1
2914	4710	1
5936	10708	1
35569	83600	1
3927	1532	-1
1231	1863	1
61141	12016	-1
3886	2520	1
6967	6970	1
6967	6971	1
21387	693	1
8518	1438	1
1951	105143	1
1003	58855	-1
17250	12016	-1
5397	7109	1
54763	914	1
29904	1953	1
549	3424	1
1680	41696	1
3377	2399	1
50351	6273	1
155	6943	1
413	5456	-1
5770	14095	1
84620	1685	1
4550	1482	1
2049	64799	1
12579	10827	1
852	2413	1
1532	1089	-1
17326	29633	-1
410	14213	-1
23236	22969	1
4550	1489	1
5571	6333	1
9364	5738	1
1487	4169	1
44810	12651	1
28730	35825	1
6283	3753	1
4550	1474	-1
2567	45062	-1
4550	1477	-1
5738	18851	1
29232	1607	1
16094	5227	1
6385	26051	1
127265	16183	1
4417	1265	1
18049	1089	1
513	3915	1
3358	21277	1
28529	51481	-1
4192	715	1
65120	70095	1
1563	1632	1
3729	3166	1
632	1480	1
1372	4380	1
97515	2606	1
3812	1089	1
6283	3749	1
12380	4169	1
4550	1492	1
3676	3619	1
4550	1494	-1
18345	1486	-1
217	3651	1
1958	677	1
19825	10602	-1
43962	43792	1
632	1491	1
2266	3801	1
632	1495	1
632	1497	1
4550	1497	1
23124	65733	-1
12579	10862	1
1493	18	1
2577	5291	1
2486	4789	-1
2925	555	1
4417	1287	1
155	17398	1
584	1005	-1
2718	41010	1
578	7281	-1
2718	41014	-1
155	17396	1
5060	666	1
2718	41017	-1
1493	23	-1
1493	25	-1
4550	1445	-1
3626	13304	1
4817	53919	1
51474	68174	1
11975	66203	-1
1702	2550	1
3762	11856	-1
1958	656	1
6509	5770	1
2718	41021	-1
155	17381	1
3238	25	1
3132	22137	1
2718	41026	1
2733	9742	1
831	6683	1
2300	10827	1
3666	1497	1
155	17376	1
4	51253	1
14801	1863	1
36950	40037	1
155	17374	1
18054	22260	1
120846	3879	1
16978	2914	1
29326	3147	1
1702	2579	1
8566	632	1
4550	1450	1
6449	851	1
2220	13741	1
2718	41001	-1
2718	41003	-1
17987	855	1
155	17363	1
584	1003	1
2385	1330	1
12177	1211	1
1652	124117	-1
2718	41005	-1
4550	1451	-1
1493	57	1
2718	41008	-1
365	92807	1
4550	1457	-1
29173	10862	1
44760	24529	1
20	23624	1
540	92482	-1
8566	661	1
82389	161	1
39898	483	1
540	92488	-1
852	2496	1
5882	414	1
4169	118674	-1
838	2557	1
54459	2094	1
1267	1325	1
1447	126897	1
97279	918	1
82389	175	1
6337	793	1
10861	25779	-1
13594	4967	1
252	1960	1
3088	3334	1
2364	183	1
17074	48792	1
2364	175	1
19360	25232	1
3850	2842	1
82389	169	1
4337	33765	1
27271	123048	1
3210	92155	1
26766	4171	-1
70513	105584	1
3159	27027	1
10570	532	-1
100248	3587	1
3839	664	1
4357	450	1
6281	7003	1
67177	6522	1
5165	3942	1
11086	109485	1
11867	53632	1
29529	3240	1
2744	3253	1
2747	6824	1
1267	1335	1
20	23614	1
1702	2657	1
29445	3241	1
2889	11168	-1
540	67498	-1
3017	3626	1
3258	2292	1
10570	549	1
2364	161	1
3233	58448	1
6167	24751	1
4550	1418	-1
1542	5918	-1
2220	13788	1
5882	453	1
29445	3253	-1
1716	66593	1
4902	2094	1
6337	743	1
4746	11047	1
6337	744	1
51137	1504	1
2592	37002	1
61052	87691	1
2959	1512	1
513	3905	1
9364	5773	1
1608	28869	1
675	2363	1
2364	131	1
2744	3241	1
53696	1816	1
2385	1274	1
24546	37001	1
632	1474	1
1267	1361	1
38862	25	1
6799	47785	-1
28707	3697	1
155	17418	1
5654	22845	1
5882	433	1
21853	6651	1
5494	2002	1
12672	6719	1
831	6719	1
2842	5071	1
21140	40533	1
3140	15202	1
95574	3987	1
169	3116	1
1946	4721	1
16762	49301	-1
5882	496	-1
13409	6721	1
2506	66244	-1
2506	66245	-1
1321	116002	1
33966	7936	1
1950	2475	-1
11726	67594	1
6981	6982	-1
3620	35544	1
48792	92155	1
19062	3436	1
1267	1392	1
34719	67691	1
5522	851	1
3384	1002	1
16978	21972	1
2358	10671	1
1365	3176	1
2116	3064	1
2506	66233	-1
2506	66234	-1
797	3358	1
112910	1984	1
3862	3197	1
1231	1753	1
27279	715	1
2506	66237	-1
4071	17473	1
2506	66239	-1
3862	3194	1
4940	3903	1
5595	5596	1
3211	18631	-1
31790	1704	1
28617	28618	1
4494	111569	-1
11192	1348	1
107838	122970	1
4770	2418	1
11192	1345	1
51228	2010	1
5000	1946	1
5000	1949	1
20868	3933	1
1821	41075	-1
3384	1027	1
77265	122993	-1
31616	32217	1
11192	1338	1
5155	1702	1
3391	2337	1
4581	1956	1
1359	851	1
31616	32213	1
63429	53192	1
1951	119689	-1
16207	3339	1
1359	855	1
2677	3847	1
3862	3176	1
5000	1955	1
1787	14432	-1
109758	298	1
3384	1017	1
41419	2506	1
797	3380	1
3258	2285	1
7003	3168	1
1420	2279	1
4581	1962	1
10083	914	1
2842	5000	-1
14522	532	1
1322	2282	1
1831	4959	1
1420	2285	1
1848	2964	-1
3384	1032	1
1848	2966	1
48275	4191	1
39340	2405	1
2677	3828	1
345	30798	1
472	20955	1
3258	2266	1
52477	60429	1
2261	108884	-1
52477	60424	1
3045	10076	1
9286	17250	1
169	3183	1
3886	2486	1
83643	6280	1
2357	4256	1
123628	2038	1
1420	2262	1
2084	1929	1
2859	3017	1
4016	3424	1
16207	3376	1
2227	696	1
591	2285	1
52823	219	1
49369	28143	1
22623	8113	1
5522	865	-1
4620	4381	1
1396	3324	1
29226	931	1
32381	4629	1
20557	33226	1
1470	4273	1
1798	8113	1
8209	43775	1
100785	2183	1
12511	26032	1
41996	29591	1
13537	1891	1
3424	20691	-1
98779	13506	1
4594	11013	1
20597	143	1
12359	3052	-1
3906	5291	1
1966	92816	1
6812	6813	1
16207	3277	1
3802	17379	1
3917	365	-1
3917	366	1
4594	11030	1
12658	6302	-1
74368	28746	1
1456	4313	1
2996	99104	1
169	3931	1
12511	51014	1
430	76751	-1
4775	17596	-1
28510	28511	1
430	76752	-1
831	6364	1
21494	4804	1
1607	3890	1
23189	5641	1
17158	5552	1
1702	2094	1
430	76748	-1
6274	6281	1
3249	34730	-1
3384	1541	1
1404	43442	-1
17692	1786	1
29703	49472	-1
6274	6278	1
17000	2398	1
123248	2293	1
3862	3339	1
107838	4666	1
3376	12787	1
23624	6968	1
3384	1532	-1
6274	6273	1
4599	27421	1
2273	4550	1
66948	8834	1
7821	14518	1
2273	4556	1
2615	558	1
3736	4542	1
430	76741	-1
430	76744	-1
167	103196	1
28711	1262	-1
3100	62125	1
23624	6941	1
